DEVICE_LOC,EXPID,EXPID.1,EXPOSURE,FIBER,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,PETAL_LOC,TARGET_DEC,TARGET_RA,air_dewpoint,air_flow,air_in_temp,air_out_temp,air_temp,bus_id,casscage_i_temp,casscage_o_temp,centersection_i_temp,centersection_o_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,chimney_os_temp,chimney_ow_temp,ctrl_enabled,decbore_temp,device_loc,dos_instance,environmentmonitor_telescope,exposure_id,exposure_iter,flags,flowrate_in,flowrate_out,glycol_in_temp,glycol_out_temp,hinge_s_temp,hinge_w_temp,last_meas_fwhm,last_meas_obs_x,last_meas_obs_y,last_meas_peak,log_note,mirror_avg_temp,mirror_desired_temp,mirror_eib_temp,mirror_eit_temp,mirror_eob_temp,mirror_eot_temp,mirror_nib_temp,mirror_nit_temp,mirror_nob_temp,mirror_not_temp,mirror_rtd_temp,mirror_sib_temp,mirror_sit_temp,mirror_sob_temp,mirror_sot_temp,mirror_status,mirror_temp,mirror_wib_temp,mirror_wit_temp,mirror_wob_temp,mirror_wot_temp,move_cmd,move_val1,move_val2,obs_x,obs_y,petal_id,pos_id,pos_move_index,pos_p,pos_t,primarycell_i_temp,primarycell_o_temp,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,ptl_x,ptl_y,ptl_z,row_status,row_status_time,row_status_user,servo_setpoint,site,telescope_timestamp,time_recorded,time_recorded.1,topring_s_temp,topring_w_temp,total_creep_moves_p,total_creep_moves_t,total_cruise_moves_p,total_cruise_moves_t,total_move_sequences,truss_etb_temp,truss_ett_temp,truss_ntb_temp,truss_ntt_temp,truss_stb_temp,truss_sts_temp,truss_stt_temp,truss_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,truss_wtb_temp,truss_wtt_temp,environmentmonitor_telescope,telescope_timestamp,mirror_avg_temp,mirror_desired_temp,servo_setpoint,air_temp,air_dewpoint,air_flow,probe1_humidity,probe1_temp,probe2_humidity,probe2_temp,flowrate_in,flowrate_out,mirror_rtd_temp,mirror_nib_temp,mirror_eib_temp,mirror_sib_temp,mirror_wib_temp,mirror_nob_temp,mirror_eob_temp,mirror_sob_temp,mirror_wob_temp,mirror_nit_temp,mirror_eit_temp,mirror_sit_temp,mirror_wit_temp,mirror_not_temp,mirror_eot_temp,mirror_sot_temp,mirror_wot_temp,glycol_in_temp,glycol_out_temp,air_in_temp,air_out_temp,truss_ntt_temp,truss_ett_temp,truss_stt_temp,truss_wtt_temp,truss_ntb_temp,truss_etb_temp,truss_stb_temp,truss_wtb_temp,truss_sts_temp,truss_tsb_temp,truss_tsm_temp,truss_tst_temp,topring_s_temp,topring_w_temp,hinge_s_temp,hinge_w_temp,chimney_os_temp,chimney_ow_temp,chimney_ib_temp,chimney_im_temp,chimney_it_temp,centersection_i_temp,centersection_o_temp,primarycell_i_temp,primarycell_o_temp,casscage_i_temp,casscage_o_temp,decbore_temp,mirror_status,time_recorded,dos_instance,row_status,row_status_time,row_status_user,mirror_temp,truss_temp,EXPID,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site,EXPID
164.0,53250.0,53250.0,53186.0,2418.0,193.97021484375,159.25967407226562,0.0417612260356422,0.003,4.0,40.63830165516428,148.96517729753444,-5.27,0.0,11.0,11.2,9.233,can23,10.6,10.3,8.8,10.2,21.6,21.6,21.7,21.7,21.6,True,8.9,164.0,extern,4738751.0,,,,0.0,0.0,11.0,10.8,10.5,10.1,2.6816513449096404,196.787,158.124,0.498084435141424,['set fiducial parameters'],7.891,6.0,7.6,7.1,7.8,8.4,7.7,7.4,8.7,8.8,-99.9,7.6,7.2,7.4,8.4,ready,7.9,7.3,7.2,7.8,8.7,,,,,,8.0,M03770,10472.0,142.7856056721,2.052593869379,8.2,8.2,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-06 07:38:36.798507+00:00,desi_writer,40.0,kpno,2020-03-06 07:38:36,2020-03-06 07:38:36.796376+00:00,2020-03-06 07:36:56.151872+00:00,10.1,9.9,32082.0,31949.0,2785.0,2918.0,9216.0,10.0,10.4,10.2,10.4,10.2,10.9,10.2,10.7,10.8,10.6,10.7,10.2,10.4,4738751.0,2020-03-06 07:38:36,7.891,6.0,40.0,9.233,-5.27,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.7,7.6,7.6,7.3,8.7,7.8,7.4,7.8,7.4,7.1,7.2,7.2,8.8,8.4,8.4,8.7,11.0,10.8,11.0,11.2,10.4,10.4,10.2,10.4,10.2,10.0,10.2,10.2,10.9,10.8,10.6,10.7,10.1,9.9,10.5,10.1,21.7,21.6,21.6,21.6,21.7,8.8,10.2,8.2,8.2,10.6,10.3,8.9,ready,2020-03-06 07:38:36.796376+00:00,extern,M,2020-03-06 07:38:36.798507+00:00,desi_writer,7.9,10.7,53250.0,8.0,164.0,M03770,10472.0,2020-03-06 07:36:56.151872+00:00,can23,2.052593869379,142.7856056721,196.787,158.124,0.498084435141424,2.68165134490964,9216.0,2918.0,2785.0,31949.0,32082.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53250.0
164.0,53251.0,53251.0,53187.0,2418.0,193.91082763671875,159.2509307861328,0.06606814663663572,0.014560219778561038,4.0,40.638273768753024,148.9654871728659,-5.32,0.0,11.0,11.3,9.19,can23,10.6,10.3,8.7,10.1,21.6,21.6,21.7,21.7,21.6,True,8.8,164.0,extern,4738811.0,,,,0.0,0.0,11.0,10.8,10.6,9.9,2.6816513449096404,196.752,158.145,0.498084435141424,['set fiducial parameters'],7.91,6.0,7.6,7.1,7.7,8.4,7.7,7.4,8.6,8.9,-99.9,7.5,7.2,7.3,8.4,ready,7.912000000000001,7.3,7.2,7.7,8.7,,,,,,8.0,M03770,10479.0,141.101391540428,1.54829473801114,8.2,8.2,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-06 07:44:29.582509+00:00,desi_writer,40.0,kpno,2020-03-06 07:44:29,2020-03-06 07:44:29.580358+00:00,2020-03-06 07:43:35.444542+00:00,9.9,9.7,32098.0,31965.0,2785.0,2918.0,9219.0,10.1,10.4,10.2,10.3,10.2,10.8,10.2,10.533,10.6,10.5,10.5,10.1,10.4,4738811.0,2020-03-06 07:44:29,7.91,6.0,40.0,9.19,-5.32,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.7,7.6,7.5,7.3,8.6,7.7,7.3,7.7,7.4,7.1,7.2,7.2,8.9,8.4,8.4,8.7,11.0,10.8,11.0,11.3,10.3,10.4,10.2,10.4,10.2,10.1,10.2,10.1,10.8,10.6,10.5,10.5,9.9,9.7,10.6,9.9,21.7,21.6,21.6,21.6,21.7,8.7,10.1,8.2,8.2,10.6,10.3,8.8,ready,2020-03-06 07:44:29.580358+00:00,extern,M,2020-03-06 07:44:29.582509+00:00,desi_writer,7.912,10.533,53251.0,8.0,164.0,M03770,10479.0,2020-03-06 07:43:35.444542+00:00,can23,1.54829473801114,141.101391540428,196.752,158.145,0.498084435141424,2.68165134490964,9219.0,2918.0,2785.0,31965.0,32098.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53251.0
164.0,53891.0,53891.0,53188.0,2418.0,193.8936462402344,159.1964874267578,0.05903388857258176,0.00806225774829855,4.0,40.63805860428826,148.96557587829622,4.18,0.0,11.4,11.3,6.84,can23,10.6,9.0,8.0,8.6,21.6,21.6,21.7,21.7,21.6,True,8.4,164.0,extern,4767071.0,,,,0.0,0.0,10.6,10.7,8.0,8.8,2.6816513449096404,197.048,159.221,0.498084435141424,['set fiducial parameters'],8.051,6.0,8.2,7.9,8.6,8.1,8.2,8.0,9.4,8.9,-99.9,8.0,7.8,7.8,7.8,ready,8.05,8.0,7.9,8.1,8.0,,,,,,8.0,M03770,10961.0,147.993617669463,33.0860129081987,7.9,7.9,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 06:15:40.613211+00:00,desi_writer,40.0,kpno,2020-03-08 06:15:40,2020-03-08 06:15:40.611290+00:00,2020-03-08 06:16:17.665807+00:00,7.5,7.1,33195.0,33054.0,2792.0,2933.0,9414.0,8.4,8.3,8.3,8.3,8.3,8.7,7.5,8.1,8.0,8.0,8.3,8.2,8.0,4767071.0,2020-03-08 06:15:40,8.051,6.0,40.0,6.84,4.18,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.2,8.2,8.0,8.0,9.4,8.6,7.8,8.1,8.0,7.9,7.8,7.9,8.9,8.1,7.8,8.0,10.6,10.7,11.4,11.3,8.3,8.3,7.5,8.0,8.3,8.4,8.3,8.2,8.7,8.0,8.0,8.3,7.5,7.1,8.0,8.8,21.7,21.6,21.6,21.6,21.7,8.0,8.6,7.9,7.9,10.6,9.0,8.4,ready,2020-03-08 06:15:40.611290+00:00,extern,M,2020-03-08 06:15:40.613211+00:00,desi_writer,8.05,8.1,53891.0,8.0,164.0,M03770,10961.0,2020-03-08 06:16:17.665807+00:00,can23,33.0860129081987,147.993617669463,197.048,159.221,0.498084435141424,2.68165134490964,9414.0,2933.0,2792.0,33054.0,33195.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53891.0
164.0,53880.0,53880.0,53244.0,2418.0,196.90493774414062,158.244140625,0.08631338250816037,0.005,4.0,60.62941787845296,168.37593823115043,0.387,0.0,10.1,11.3,7.182,can23,10.6,9.4,8.1,9.2,21.6,21.6,21.7,21.7,21.6,True,8.6,164.0,extern,4766411.0,,,,0.0,0.0,9.8,10.1,8.6,9.0,2.6816513449096404,196.858,160.05100000000004,0.498084435141424,['set fiducial parameters'],8.204,6.0,8.2,8.1,8.5,8.2,8.3,8.1,9.4,9.3,-99.9,8.0,7.9,7.7,8.0,ready,8.225,8.1,8.0,8.1,8.2,,,,,,8.0,M03770,10894.0,130.21569808428302,-166.196684202576,7.8,7.8,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:10:52.676283+00:00,desi_writer,40.0,kpno,2020-03-08 05:10:52,2020-03-08 05:10:52.674582+00:00,2020-03-08 05:09:30.001466+00:00,8.3,7.6,33037.0,32897.0,2791.0,2931.0,9385.0,9.1,9.6,9.4,9.4,9.1,9.9,8.2,8.7,8.6,8.5,9.0,9.0,9.4,4766411.0,2020-03-08 05:10:52,8.204,6.0,40.0,7.182,0.387,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.3,8.2,8.0,8.1,9.4,8.5,7.7,8.1,8.1,8.1,7.9,8.0,9.3,8.2,8.0,8.2,9.8,10.1,10.1,11.3,9.4,9.6,8.2,9.4,9.4,9.1,9.1,9.0,9.9,8.6,8.5,9.0,8.3,7.6,8.6,9.0,21.7,21.6,21.6,21.6,21.7,8.1,9.2,7.8,7.8,10.6,9.4,8.6,ready,2020-03-08 05:10:52.674582+00:00,extern,M,2020-03-08 05:10:52.676283+00:00,desi_writer,8.225,8.7,53880.0,8.0,164.0,M03770,10894.0,2020-03-08 05:09:30.001466+00:00,can23,-166.196684202576,130.215698084283,196.858,160.051,0.498084435141424,2.68165134490964,9385.0,2931.0,2791.0,32897.0,33037.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53880.0
164.0,53883.0,53883.0,53248.0,2418.0,196.8375396728516,158.14756774902344,0.0658027355054484,0.0058309518948453,4.0,60.62897998554066,168.37638938994434,4.23,0.0,11.3,11.4,7.272,can23,10.6,9.2,8.1,8.9,21.6,21.6,21.7,21.7,21.6,True,8.5,164.0,extern,4766531.0,,,,0.0,0.0,10.0,10.2,8.5,8.9,2.6816513449096404,193.935,161.705,0.498084435141424,['set fiducial parameters'],8.185,6.0,8.2,8.1,8.5,8.2,8.4,8.1,9.4,9.1,-99.9,8.1,7.9,7.8,7.9,ready,8.187999999999999,8.0,8.0,8.2,8.2,,,,,,8.0,M03770,10905.0,150.465339731918,31.628500227263604,7.7,7.8,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:22:35.967345+00:00,desi_writer,40.0,kpno,2020-03-08 05:22:35,2020-03-08 05:22:35.965453+00:00,2020-03-08 05:19:34.230252+00:00,8.0,7.7,33067.0,32927.0,2792.0,2932.0,9390.0,8.9,9.3,9.2,9.2,9.0,9.7,8.0,8.7,8.7,8.6,8.8,8.8,9.1,4766531.0,2020-03-08 05:22:35,8.185,6.0,40.0,7.272,4.23,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.4,8.2,8.1,8.0,9.4,8.5,7.8,8.2,8.1,8.1,7.9,8.0,9.1,8.2,7.9,8.2,10.0,10.2,11.3,11.4,9.2,9.3,8.0,9.1,9.2,8.9,9.0,8.8,9.7,8.7,8.6,8.8,8.0,7.7,8.5,8.9,21.7,21.6,21.6,21.6,21.7,8.1,8.9,7.7,7.8,10.6,9.2,8.5,ready,2020-03-08 05:22:35.965453+00:00,extern,M,2020-03-08 05:22:35.967345+00:00,desi_writer,8.188,8.7,53883.0,8.0,164.0,M03770,10905.0,2020-03-08 05:19:34.230252+00:00,can23,31.6285002272636,150.465339731918,193.935,161.705,0.498084435141424,2.68165134490964,9390.0,2932.0,2792.0,32927.0,33067.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53883.0
164.0,53884.0,53884.0,53249.0,2418.0,196.89205932617188,158.25564575195312,0.07009279563550024,0.002236067977499789,4.0,60.62940205671265,168.3759420495054,1.6569999999999998,0.0,11.0,11.5,7.145,can23,10.6,9.2,8.1,8.9,21.6,21.6,21.7,21.7,21.6,True,8.6,164.0,extern,4766591.0,,,,0.0,0.0,10.0,10.3,8.5,9.0,2.6816513449096404,197.044,159.18200000000004,0.498084435141424,['set fiducial parameters'],8.158999999999999,6.0,8.2,8.0,8.6,8.1,8.3,8.1,9.4,9.0,-99.9,8.0,7.9,7.9,7.9,ready,8.137,8.1,8.0,8.2,8.1,,,,,,8.0,M03770,10912.0,149.392692955339,35.1154169597351,7.8,7.8,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:28:27.743628+00:00,desi_writer,40.0,kpno,2020-03-08 05:28:27,2020-03-08 05:28:27.741810+00:00,2020-03-08 05:26:38.765137+00:00,8.1,7.6,33083.0,32943.0,2792.0,2932.0,9393.0,8.9,9.2,9.0,9.0,8.9,9.5,8.1,8.567,8.6,8.3,8.8,8.7,8.9,4766591.0,2020-03-08 05:28:27,8.159,6.0,40.0,7.145,1.657,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.3,8.2,8.0,8.1,9.4,8.6,7.9,8.2,8.1,8.0,7.9,8.0,9.0,8.1,7.9,8.1,10.0,10.3,11.0,11.5,9.0,9.2,8.1,8.9,9.0,8.9,8.9,8.7,9.5,8.6,8.3,8.8,8.1,7.6,8.5,9.0,21.7,21.6,21.6,21.6,21.7,8.1,8.9,7.8,7.8,10.6,9.2,8.6,ready,2020-03-08 05:28:27.741810+00:00,extern,M,2020-03-08 05:28:27.743628+00:00,desi_writer,8.137,8.567,53884.0,8.0,164.0,M03770,10912.0,2020-03-08 05:26:38.765137+00:00,can23,35.1154169597351,149.392692955339,197.044,159.182,0.498084435141424,2.68165134490964,9393.0,2932.0,2792.0,32943.0,33083.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53884.0
164.0,53885.0,53885.0,53250.0,2418.0,196.84629821777344,158.27651977539062,0.06649060083951716,0.023853720883753128,4.0,60.62949295620373,168.37630972183874,2.6,0.0,11.1,11.5,7.13,can23,10.6,9.2,8.0,8.8,21.6,21.6,21.7,21.7,21.6,True,8.6,164.0,extern,4766651.0,,,,0.0,0.0,10.1,10.4,8.4,8.8,2.6816513449096404,197.127,159.24200000000005,0.498084435141424,['set fiducial parameters'],8.16,6.0,8.1,8.0,8.5,8.2,8.2,8.1,9.3,9.1,-99.9,8.0,7.9,7.8,8.0,ready,8.187999999999999,8.0,8.1,8.1,8.1,,,,,,8.0,M03770,10919.0,151.602640292423,29.8751886157335,7.8,7.8,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:34:19.452943+00:00,desi_writer,40.0,kpno,2020-03-08 05:34:19,2020-03-08 05:34:19.451044+00:00,2020-03-08 05:33:40.899587+00:00,8.0,7.6,33099.0,32958.0,2792.0,2933.0,9396.0,8.8,9.0,8.8,8.8,8.8,9.4,8.0,8.533,8.6,8.3,8.7,8.6,8.7,4766651.0,2020-03-08 05:34:19,8.16,6.0,40.0,7.13,2.6,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.2,8.1,8.0,8.0,9.3,8.5,7.8,8.1,8.1,8.0,7.9,8.1,9.1,8.2,8.0,8.1,10.1,10.4,11.1,11.5,8.8,9.0,8.0,8.7,8.8,8.8,8.8,8.6,9.4,8.6,8.3,8.7,8.0,7.6,8.4,8.8,21.7,21.6,21.6,21.6,21.7,8.0,8.8,7.8,7.8,10.6,9.2,8.6,ready,2020-03-08 05:34:19.451044+00:00,extern,M,2020-03-08 05:34:19.452943+00:00,desi_writer,8.188,8.533,53885.0,8.0,164.0,M03770,10919.0,2020-03-08 05:33:40.899587+00:00,can23,29.8751886157335,151.602640292423,197.127,159.242,0.498084435141424,2.68165134490964,9396.0,2933.0,2792.0,32958.0,33099.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53885.0
164.0,53886.0,53886.0,53251.0,2418.0,196.8547515869141,158.18154907226562,0.08832326986700617,0.015811388300841896,4.0,60.62911263827882,168.3762481707305,1.33,0.0,10.8,11.5,7.087999999999999,can23,10.6,9.2,8.1,8.8,21.6,21.6,21.7,21.7,21.6,True,8.5,164.0,extern,4766711.0,,,,0.0,0.0,10.2,10.5,8.3,8.8,2.6816513449096404,196.975,159.16899999999995,0.498084435141424,['set fiducial parameters'],8.182,6.0,8.2,8.0,8.5,8.2,8.3,8.1,9.3,9.1,-99.9,8.1,7.9,7.8,7.9,ready,8.175,8.1,8.0,8.2,8.2,,,,,,8.0,M03770,10926.0,148.816893444024,32.30073593408949,7.8,7.9,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:40:17.573115+00:00,desi_writer,40.0,kpno,2020-03-08 05:40:17,2020-03-08 05:40:17.571383+00:00,2020-03-08 05:40:41.113094+00:00,8.0,7.5,33115.0,32974.0,2792.0,2933.0,9399.0,8.8,9.0,8.8,8.8,8.8,9.2,7.9,8.5,8.5,8.3,8.7,8.6,8.6,4766711.0,2020-03-08 05:40:17,8.182,6.0,40.0,7.088,1.33,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.3,8.2,8.1,8.1,9.3,8.5,7.8,8.2,8.1,8.0,7.9,8.0,9.1,8.2,7.9,8.2,10.2,10.5,10.8,11.5,8.8,9.0,7.9,8.6,8.8,8.8,8.8,8.6,9.2,8.5,8.3,8.7,8.0,7.5,8.3,8.8,21.7,21.6,21.6,21.6,21.7,8.1,8.8,7.8,7.9,10.6,9.2,8.5,ready,2020-03-08 05:40:17.571383+00:00,extern,M,2020-03-08 05:40:17.573115+00:00,desi_writer,8.175,8.5,53886.0,8.0,164.0,M03770,10926.0,2020-03-08 05:40:41.113094+00:00,can23,32.3007359340895,148.816893444024,196.975,159.169,0.498084435141424,2.68165134490964,9399.0,2933.0,2792.0,32974.0,33115.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53886.0
164.0,54487.0,54487.0,53252.0,2418.0,196.9473571777344,158.25320434570312,0.06865857557508749,0.001414213562373095,4.0,60.629383074673385,168.37549608850037,5.32,0.0,9.9,9.7,4.545,can23,10.6,7.5,7.2,6.8,21.6,21.6,21.7,21.7,21.6,True,7.8,164.0,extern,4784051.0,,,,0.0,0.0,8.9,8.9,5.8,7.5,2.6816513449096404,196.002,161.878,0.498084435141424,['set fiducial parameters'],7.277,4.5,7.7,7.2,8.0,7.1,7.8,7.1,8.4,7.6,-99.9,7.7,7.1,7.9,7.2,slewing,7.237999999999999,7.8,7.1,8.0,7.5,,,,,,8.0,M03770,11035.0,139.1558274717,138.820826058781,7.5,7.4,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-09 10:01:17.178340+00:00,desi_writer,40.0,kpno,2020-03-09 10:01:16,2020-03-09 10:01:17.176137+00:00,2020-03-09 10:02:30.310707+00:00,5.3,5.1,33258.0,33117.0,2793.0,2934.0,9426.0,6.7,6.8,6.4,6.7,6.7,6.9,5.3,6.1,6.1,5.8,6.4,6.0,6.1,4784051.0,2020-03-09 10:01:16,7.277,4.5,40.0,4.545,5.32,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.8,7.7,7.7,7.8,8.4,8.0,7.9,8.0,7.1,7.2,7.1,7.1,7.6,7.1,7.2,7.5,8.9,8.9,9.9,9.7,6.7,6.8,5.3,6.1,6.4,6.7,6.7,6.0,6.9,6.1,5.8,6.4,5.3,5.1,5.8,7.5,21.7,21.6,21.6,21.6,21.7,7.2,6.8,7.5,7.4,10.6,7.5,7.8,slewing,2020-03-09 10:01:17.176137+00:00,extern,M,2020-03-09 10:01:17.178340+00:00,desi_writer,7.238,6.1,54487.0,8.0,164.0,M03770,11035.0,2020-03-09 10:02:30.310707+00:00,can23,138.820826058781,139.1558274717,196.002,161.878,0.498084435141424,2.68165134490964,9426.0,2934.0,2793.0,33117.0,33258.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,54487.0
164.0,54488.0,54488.0,53521.0,2418.0,193.69125366210938,162.1602325439453,0.05860034129593445,0.00360555127546399,4.0,54.049897666648256,213.4184828562697,5.39,0.0,9.6,9.3,4.578,can23,10.6,7.3,7.1,6.7,21.6,21.6,21.7,21.7,21.6,True,7.7,164.0,extern,4784111.0,,,,0.0,0.0,8.8,8.7,5.6,8.0,2.6816513449096404,195.97,161.858,0.498084435141424,['set fiducial parameters'],7.282999999999999,4.5,7.7,7.1,7.8,7.2,7.8,7.2,8.2,7.7,-99.9,7.5,7.1,7.8,7.3,ready,7.275,7.7,7.2,8.0,7.4,,,,,,8.0,M03770,11042.0,141.382585447649,133.649512055406,7.4,7.3,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-09 10:07:09.704802+00:00,desi_writer,40.0,kpno,2020-03-09 10:07:09,2020-03-09 10:07:09.702971+00:00,2020-03-09 10:08:44.597158+00:00,5.1,4.8,33273.0,33131.0,2793.0,2935.0,9429.0,6.6,6.8,6.3,6.6,6.7,6.8,5.2,6.0,5.9,5.7,6.4,5.9,6.1,4784111.0,2020-03-09 10:07:09,7.283,4.5,40.0,4.578,5.39,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.8,7.7,7.5,7.7,8.2,7.8,7.8,8.0,7.2,7.1,7.1,7.2,7.7,7.2,7.3,7.4,8.8,8.7,9.6,9.3,6.6,6.8,5.2,6.1,6.3,6.6,6.7,5.9,6.8,5.9,5.7,6.4,5.1,4.8,5.6,8.0,21.7,21.6,21.6,21.6,21.7,7.1,6.7,7.4,7.3,10.6,7.3,7.7,ready,2020-03-09 10:07:09.702971+00:00,extern,M,2020-03-09 10:07:09.704802+00:00,desi_writer,7.275,6.0,54488.0,8.0,164.0,M03770,11042.0,2020-03-09 10:08:44.597158+00:00,can23,133.649512055406,141.382585447649,195.97,161.858,0.498084435141424,2.68165134490964,9429.0,2935.0,2793.0,33131.0,33273.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,54488.0
164.0,53887.0,53887.0,53524.0,2418.0,193.69125366210938,162.1602325439453,0.07130918594402827,0.006403124237432849,4.0,54.049897666648256,213.4184828562697,2.21,0.0,11.0,11.6,6.99,can23,10.6,9.1,8.0,8.8,21.6,21.6,21.7,21.7,21.6,True,8.6,164.0,extern,4766771.0,,,,0.0,0.0,10.3,10.6,8.2,8.7,2.6816513449096404,197.125,159.144,0.498084435141424,['set fiducial parameters'],8.118,6.0,8.1,8.0,8.5,8.2,8.3,8.1,9.3,9.1,-99.9,8.0,7.9,7.8,7.9,ready,8.162,8.0,8.0,8.1,8.1,,,,,,8.0,M03770,10933.0,149.957062404033,35.2774488130498,7.9,7.8,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-08 05:46:15.386940+00:00,desi_writer,40.0,kpno,2020-03-08 05:46:14,2020-03-08 05:46:15.384728+00:00,2020-03-08 05:47:40.717328+00:00,7.8,7.4,33131.0,32990.0,2792.0,2933.0,9402.0,8.6,8.8,8.7,8.6,8.7,9.2,7.7,8.433,8.4,8.3,8.6,8.5,8.5,4766771.0,2020-03-08 05:46:14,8.118,6.0,40.0,6.99,2.21,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,8.3,8.1,8.0,8.0,9.3,8.5,7.8,8.1,8.1,8.0,7.9,8.0,9.1,8.2,7.9,8.1,10.3,10.6,11.0,11.6,8.6,8.8,7.7,8.5,8.7,8.6,8.7,8.5,9.2,8.4,8.3,8.6,7.8,7.4,8.2,8.7,21.7,21.6,21.6,21.6,21.7,8.0,8.8,7.9,7.8,10.6,9.1,8.6,ready,2020-03-08 05:46:15.384728+00:00,extern,M,2020-03-08 05:46:15.386940+00:00,desi_writer,8.162,8.433,53887.0,8.0,164.0,M03770,10933.0,2020-03-08 05:47:40.717328+00:00,can23,35.2774488130498,149.957062404033,197.125,159.144,0.498084435141424,2.68165134490964,9402.0,2933.0,2792.0,32990.0,33131.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,53887.0
164.0,54489.0,54489.0,53601.0,2418.0,194.3277130126953,161.62136840820312,0.06997142273814361,0.00565685424949238,4.0,31.350150306552266,179.08010325365456,5.11,0.0,9.2,8.9,4.5680000000000005,can23,10.6,7.2,7.0,6.6,21.6,21.6,21.7,21.7,21.6,True,7.6,164.0,extern,4784171.0,,,,0.0,0.0,8.6,8.5,5.7,8.0,2.6816513449096404,196.1,161.713,0.498084435141424,['set fiducial parameters'],7.263,4.5,7.6,7.1,7.8,7.2,7.7,7.3,8.1,7.6,-99.9,7.6,7.0,7.8,7.3,ready,7.275,7.8,7.2,8.0,7.5,,,,,,8.0,M03770,11049.0,139.871501121284,137.206555862857,7.5,7.3,-100.0,-100.0,-99.99,-99.99,,,,M,2020-03-09 10:13:02.256356+00:00,desi_writer,40.0,kpno,2020-03-09 10:13:01,2020-03-09 10:13:02.254388+00:00,2020-03-09 10:14:51.993143+00:00,5.1,4.8,33288.0,33146.0,2793.0,2935.0,9432.0,6.5,6.7,6.3,6.6,6.7,6.8,5.2,5.9,5.8,5.7,6.2,6.0,6.1,4784171.0,2020-03-09 10:13:01,7.263,4.5,40.0,4.568,5.11,0.0,-100.0,-100.0,-99.99,-99.99,0.0,0.0,-99.9,7.7,7.6,7.6,7.8,8.1,7.8,7.8,8.0,7.3,7.1,7.0,7.2,7.6,7.2,7.3,7.5,8.6,8.5,9.2,8.9,6.6,6.7,5.2,6.1,6.3,6.5,6.7,6.0,6.8,5.8,5.7,6.2,5.1,4.8,5.7,8.0,21.7,21.6,21.6,21.6,21.7,7.0,6.6,7.5,7.3,10.6,7.2,7.6,ready,2020-03-09 10:13:02.254388+00:00,extern,M,2020-03-09 10:13:02.256356+00:00,desi_writer,7.275,5.9,54489.0,8.0,164.0,M03770,11049.0,2020-03-09 10:14:51.993143+00:00,can23,137.206555862857,139.871501121284,196.1,161.713,0.498084435141424,2.68165134490964,9432.0,2935.0,2793.0,33146.0,33288.0,True,,,,['set fiducial parameters'],,,,,,,,,kpno,54489.0
