DEVICE_LOC,EXPOSURE,FIBER,FIBERASSIGN_X,FIBERASSIGN_Y,OFFSET_0,OFFSET_2,OFFSET_FINAL,PETAL_LOC,TARGET_DEC,TARGET_RA,petal_id,device_loc,pos_id,pos_move_index,time_recorded,bus_id,pos_t,pos_p,last_meas_obs_x,last_meas_obs_y,last_meas_peak,last_meas_fwhm,total_move_sequences,total_cruise_moves_t,total_cruise_moves_p,total_creep_moves_t,total_creep_moves_p,ctrl_enabled,move_cmd,move_val1,move_val2,log_note,exposure_id,exposure_iter,flags,obs_x,obs_y,ptl_x,ptl_y,ptl_z,site,skyra,skydec,exptime,tileid,airmass,mountha,zd,mountaz,domeaz,reqra,reqdec,targtra,targtdec,zenith,mjd_obs,moonra,moondec,max_blind,max_blind_95,rms_blind,rms_blind_95,max_corr,max_corr_95,rms_corr,rms_corr_95,mirror_temp,truss_temp,air_temp,mirror_avg_temp,wind_speed,wind_direction,humidity,pressure,temperature,dewpoint,shutter_open,exptime_sec,psf_pixels,guide_meanx,guide_meany,guide_meanx2,guide_meany2,guide_meanxy,guide_maxx,guide_maxy,guider_combined_x,guider_combined_y,hex_trim,hex_rot_rate,hex_status,hex_rot_offset,hex_rot_enabled,hex_position,hex_rot_interval,hex_tweak,adc_status,adc_status.1,adc_home1,adc_home2,adc_nrev1,adc_nrev2,adc_angle1,adc_angle2,adc_status.2,adc_status.3,adc_status1,adc_status2,adc_rem_time1,adc_rem_time2
434.0,47206.0,2561.0,-65.63465881347656,348.68804931640625,0.05532630477449221,,0.008544003745317531,5.0,32.056508274148555,223.1409198484849,10,434,M06828,7545,2020-02-18 11:06:20.147535+00:00,can14,59.25483650240479,119.121746365678,-61.226000000000006,346.124,1.0,2.123,8812,2943,2794,28714,28863,True,,,,,,,,,,,,,kpno,222.843058,30.6669,5.0,63134.0,1.411522,-53.134446999999994,44.943428000000004,76.947361,83.0,30.67,1e+20,1e+20,1e+20,b'False',58885.40364207,98.71356,23.231460000000002,4655.100965607513,215.75664848704207,540.7466676632941,215.75664848704207,3637.177477110514,10.63014581273465,139.5944172517415,10.63014581273465,0.013000000000000001,-0.2,-1.615,0.035,38.9,311.9,31.0,786.3,-1.2,-16.2,0.0,2.0,2.614,-0.013999999999999999,-0.044000000000000004,0.008,0.005,0.001,0.214,0.085,0.603988512253477,-0.7457724640327521,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1140.0, -479.9, 1643.0, -3.0, 25.0, 8.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,249.999814,322.389886,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,47149.0,2561.0,-62.94846725463867,344.9048767089844,0.03228002478313795,,0.004,5.0,62.023381992449075,105.93169808330236,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,105.401921,60.655441,5.0,63141.0,1.179268,21.725839,32.039914,340.00476499999996,334.0,60.65,1e+20,1e+20,1e+20,b'False',58885.28571118,96.94882700000001,23.172689000000002,4624.5661418126565,221.1722962092499,607.0343580378977,221.1722962092499,876.2060260007346,14.142135623730951,28.739349762847198,14.142135623730951,0.0,-1.633,-3.035,-0.01,25.9,329.1,27.0,786.3,-3.4,-19.8,0.0,2.0,2.609,-0.015,-0.077,0.004,0.008,-0.001,0.10300000000000001,0.009000000000000001,0.34581722451329405,-0.5457070839411611,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1163.9, -689.8, 1649.4, 13.8, 24.2, 234.1]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,124.26031299999998,164.420098,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,47205.0,2561.0,-65.75486755371094,348.7871398925781,0.050487622245457366,,0.004242640687119285,5.0,32.05687104045836,223.14147952481343,10,434,M06828,3125,2020-01-26 04:38:08.985604+00:00,can14,101.80370841982,154.886135396341,-60.724,346.361,1.0,2.123,7219,2670,2571,20592,20691,True,,,,,,,,,,,,,kpno,222.844171,30.66648,5.0,63133.0,1.45603,-55.237131000000005,46.678806,76.236853,81.75,30.67,1e+20,1e+20,1e+20,b'False',58885.3978197,98.630325,23.229132,4674.745019784502,217.1421677284927,547.8051850392493,217.1421677284927,4028.38329854546,13.152946437965904,152.44863839163358,13.152946437965904,0.025,-0.667,-1.9369999999999998,0.048,37.5,316.2,30.7,786.4,-1.5,-16.6,0.0,2.0,2.614,-0.013999999999999999,-0.044000000000000004,0.008,0.005,0.001,0.214,0.085,0.16622022000692,-0.97293202524987,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1140.0, -479.9, 1643.0, -3.0, 25.0, 6.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,246.969857,326.91002799999995,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,47203.0,2561.0,-65.427490234375,348.06536865234375,0.025079872407968905,,0.009219544457292887,5.0,31.384896603055378,159.40349190255156,10,434,M06828,3403,2020-01-28 11:24:15.433472+00:00,can14,51.85492861323,123.95916822079398,-65.594,347.32,1.0,2.123,7313,2686,2587,21040,21139,True,,,,,,,,,,,,,kpno,159.099308,29.999670000000002,5.0,63127.0,1.003243,4.868628,4.61217,246.074077,224.22099999999998,30.0,1e+20,1e+20,1e+20,b'False',58885.387739,98.474308,23.224651,4587.1849755596295,265.8042931896376,596.0484340596339,265.8042931896376,4891.346235955905,10.04987562112089,174.71206603416303,10.04987562112089,0.0,-0.633,-2.043,0.013999999999999999,33.1,314.0,30.0,786.4,-1.5,-16.9,0.0,0.0,2.616,0.018000000000000002,0.057999999999999996,0.012,0.004,-0.002,0.256,0.17800000000000002,0.5820339323783841,0.142636161041647,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1140.0, -479.9, 1643.0, -3.0, 25.0, 167.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-2.0,1.0,59.179873999999984,63.720099,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,47105.0,2561.0,-63.23977661132813,345.0281066894531,0.044777226354476216,,0.011045361017187259,5.0,62.023826549547,105.93415761149063,10,434,M06828,10541,2020-03-15 06:01:30.498990+00:00,can14,-97.2525923765386,164.163488484445,-63.51,343.95599999999996,1.0,2.123,9927,3122,2956,34655,34821,True,,,,['set fiducial parameters'],,,,,,,,,kpno,105.41190800000001,60.655791,5.0,63142.0,1.141778,-5.069786,28.886002,5.143307,357.847,60.65,1e+20,1e+20,1e+20,b'False',58885.21148288,95.842547,23.125768,4526.8961772941075,230.5131885531748,605.8195442477876,230.5131885531748,1536.002929684706,31.06444913401813,53.74844124910844,31.06444913401813,0.7,-1.8330000000000002,-3.585,0.7070000000000001,15.9,320.8,18.7,786.0,-3.6,-24.1,0.0,0.0,0.0,-0.043,0.015,0.018000000000000002,0.083,-0.006999999999999999,0.287,0.5379999999999999,0.316053258953496,-0.945035744568209,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1134.1, -683.4, 1658.2, 12.7, 23.3, 151.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,172.060031,206.970272,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,45392.0,2561.0,-61.01927185058594,346.3490295410156,0.006999999999999999,,0.010295630140986998,5.0,54.7775367717768,215.17612498437316,10,434,M06828,5303,2020-02-13 09:22:37.711249+00:00,can14,-42.583430017203895,144.104575267054,-63.864,344.51099999999997,1.0,2.123,7897,2799,2707,23977,24069,True,,,,,,,,,,,,,kpno,214.75295,53.403940000000006,5.0,63543.0,1.084044,-10.501951,22.731727,16.332276,26.045,53.4,1e+20,1e+20,1e+20,b'False',58879.51571457,23.797187,4.55848,7091.234377737065,3978.5719784871635,1390.545611160922,3978.5719784871635,441.8789426981105,26.339095517066532,16.320242270824274,26.339095517066532,3.912,3.267,1.895,3.898,40.7,90.3,34.8,791.4,1.9,-12.0,0.0,0.0,2.081,0.004,0.004,0.011000000000000001,0.009000000000000001,0.0,0.33,0.307,0.224791585151193,-0.48261375273900897,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1076.9, -664.0, 1106.5, 8.1, 23.3, 35.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',0.0,-1.0,191.489526,217.136781,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,45385.0,2561.0,-61.01927185058594,346.3490295410156,0.09560334722173697,,0.011180339887498949,5.0,54.7775367717768,215.17612498437316,10,434,M06828,8498,2020-02-26 07:02:51.863266+00:00,can14,125.48497126043699,125.319713188166,-62.833999999999996,348.98800000000006,1.0,2.123,9149,2982,2824,30493,30651,True,,,,['set fiducial parameters'],,,,,,,,,kpno,214.756992,53.40365,5.0,63543.0,1.127718,-24.151583,27.560196,31.816568,26.002,53.4,1e+20,1e+20,1e+20,b'False',58879.47791384,23.386181,4.385508,4755.624564660251,167.80047675736802,457.1663619418238,167.80047675736802,1126.4852418030166,14.142135623730953,30.752211111428746,14.142135623730953,4.0,3.533,2.138,4.027,34.1,17.8,42.5,791.4,2.3,-9.1,0.0,0.0,2.09,-0.201,0.102,0.057,0.061,-0.011000000000000001,0.27399999999999997,0.588,1.09009301342745,0.7174633023349499,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[997.0, -670.3, 1073.5, 10.1, 18.0, -2.8]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',0.0,-1.0,212.65011800000002,245.59989,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,45326.0,2561.0,-64.16176605224611,349.2364501953125,0.1830027322200409,,0.015231546211727818,5.0,1.3898659196097756,130.27300221340823,10,434,M06828,5218,2020-02-13 07:43:13.974127+00:00,can14,-83.6713576715249,122.51899242754801,-66.167,344.582,1.0,2.123,7859,2797,2705,23761,23853,True,,,,,,,,,,,,,kpno,130.014408,-0.00796,5.0,63102.0,1.32695,27.408733,41.142264000000004,224.400603,229.60299999999998,0.0,1e+20,1e+20,1e+20,b'False',58879.38604296,22.382804999999998,3.961986,5090.897956156654,207.0902889414048,462.9196009884224,207.0902889414048,1106.910113785216,26.248809496813372,39.9751829558938,26.248809496813372,4.25,4.033,2.625,4.268,39.4,64.7,41.6,791.3,2.8,-9.0,0.0,0.0,2.0380000000000003,-0.067,0.003,0.019,0.017,0.001,0.201,0.34,-0.43787373384938,-0.144819722343621,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1483.4, -230.1, 999.1, -16.3, 41.0, 257.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,6.0997899999999845,65.271856,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44615.0,2561.0,-61.01927185058594,346.3490295410156,0.020223748416156685,,0.005,5.0,54.7775367717768,215.17612498437316,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,214.75505,53.403819999999996,5.0,63543.0,1.102855,-17.810295999999997,24.966117999999998,25.595945999999998,26.802,53.4,1e+20,1e+20,1e+20,b'False',58876.50366879,350.851784,-9.264244,2164.366188980044,26.92582403567253,63.84478324175657,26.92582403567253,4341.726154422916,10.295630140987,76.97727029092884,10.295630140987,5.625,5.867000000000001,4.485,5.665,19.2,342.9,37.0,791.4,5.0,-8.5,0.0,5.0,2.095,-0.016,-0.038,0.013999999999999999,0.006,0.001,0.31,0.182,0.398408460686673,-1.0005891790099202,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1030.8, -660.6, 756.1, 8.8, 20.0, 27.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,204.080305,232.998269,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44611.0,2561.0,-61.01927185058594,346.3490295410156,0.11107204868912793,,0.005,5.0,54.7775367717768,215.17612498437316,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,214.758421,53.40348,5.0,63543.0,1.147125,-28.025090000000002,29.367521000000004,34.833397,26.802,53.4,1e+20,1e+20,1e+20,b'False',58876.47538192,350.532071,-9.388033,4925.101521796277,198.648803421879,512.5554985578266,198.648803421879,2162.099442671405,14.560219778561036,62.746488783669044,14.560219778561036,5.562,5.433,3.947,5.546,21.8,338.1,31.1,791.4,4.4,-11.3,0.0,5.0,2.092,0.022000000000000002,0.022000000000000002,0.009000000000000001,0.005,0.001,0.375,0.17600000000000002,0.306093824322753,0.337615797016843,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[978.1, -678.5, 836.9, 11.2, 16.8, -4.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,217.409704,253.81981299999998,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44607.0,2561.0,-65.63285827636719,347.5185241699219,0.09848857801796104,,0.0063245553203367605,5.0,32.08277394969943,164.70713370507696,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,164.398329,30.699720000000003,5.0,63537.0,1.013232,10.765914,9.278336,265.004378,283.914,30.7,1e+20,1e+20,1e+20,b'False',58876.44333353,350.172995,-9.526612,4964.818627100088,198.65909208258117,528.0643373530884,198.65909208258117,2526.479962319116,15.132745950421555,56.458787362170035,15.132745950421555,5.575,5.067,3.745,5.547000000000001,22.3,343.0,33.8,791.6,4.6,-10.1,0.0,5.0,2.101,-0.008,0.011000000000000001,0.009000000000000001,0.003,-0.001,0.28800000000000003,0.151,-0.0958946073273252,0.0589494546948634,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1425.9, -541.6, 870.1, -0.6, 43.7, 173.7]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,74.60001499999998,83.609284,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44603.0,2561.0,-62.02274703979492,348.4725341796875,0.007071067811865475,,0.00360555127546399,5.0,32.086697872945585,147.8890652083581,10,434,M06828,8505,2020-02-26 07:26:12.237045+00:00,can14,125.35198038709801,125.177501379169,-62.773999999999994,348.972,1.0,2.123,9152,2982,2824,30509,30667,True,,,,['set fiducial parameters'],,,,,,,,,kpno,147.597179,30.69959,5.0,63523.0,1.032646,16.879758,14.458770999999999,269.439401,287.408,30.7,1e+20,1e+20,1e+20,b'False',58876.41373342,349.836976,-9.655857000000001,7175.329469787433,3850.2895002868468,1357.2735423648112,3850.2895002868468,606.7495364645941,15.811388300841895,17.748426847865797,15.811388300841895,5.55,4.7,3.475,5.511,28.8,336.7,38.1,791.7,4.3,-8.7,0.0,0.0,2.1,0.040999999999999995,0.042,0.006999999999999999,0.009000000000000001,0.001,0.259,0.29100000000000004,0.0301572282737294,-0.336909472571289,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1376.0, -596.3, 897.4, 1.1, 43.0, 198.8]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,73.210149,87.999833,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44599.0,2561.0,-62.02274703979492,348.4725341796875,0.02647640458974745,,0.009433981132056605,5.0,32.086697872945585,147.8890652083581,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,147.597629,30.69965,5.0,63523.0,1.02388,14.464381,12.410150999999999,267.96668999999997,287.408,30.7,1e+20,1e+20,1e+20,b'False',58876.40704777,349.766602,-9.682872,7174.208318692732,3877.682621515021,1360.0722739651055,3877.682621515021,1881.1113736299606,14.422205101855958,38.630283204861506,14.422205101855958,5.587999999999999,4.7330000000000005,3.432,5.581,27.7,337.4,46.0,791.7,3.8,-6.8,0.0,0.0,2.097,0.017,0.024,0.015,0.006999999999999999,-0.002,0.43700000000000006,0.243,0.967636341576076,0.154277108124456,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1425.9, -541.6, 899.5, -0.6, 43.7, 195.4]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,74.10004800000002,86.639395,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44594.0,2561.0,-62.02274703979492,348.4725341796875,0.1021763181955584,,0.011045361017187259,5.0,32.086697872945585,147.8890652083581,10,434,M06828,10548,2020-03-15 06:23:13.883728+00:00,can14,-96.7866205246867,164.210619225186,-64.471,345.744,1.0,2.123,9930,3124,2956,34669,34837,True,,,,['set fiducial parameters'],,,,,,,,,kpno,147.5996,30.699801,5.0,63523.0,1.001462,3.313219,3.099094,246.809342,242.981,30.7,1e+20,1e+20,1e+20,b'False',58876.37619681,349.41449700000004,-9.817752,4836.501318101754,169.00295847630082,457.4924391533492,169.00295847630082,1781.9441629860346,29.681644159311663,44.32482889342649,29.681644159311663,5.688,4.933,3.585,5.6610000000000005,28.3,340.1,45.0,792.1,3.4,-7.4,0.0,5.0,2.115,0.008,-0.035,0.013000000000000001,0.012,0.005,0.215,0.11599999999999999,-0.267891529433941,-0.036680841697931,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1140.0, -480.0, 900.0, -3.0, 25.0, 174.9]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,57.60023399999999,60.488682,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44559.0,2561.0,-62.47521209716797,348.96966552734375,0.08005623023850174,,0.00360555127546399,5.0,39.38876163051355,105.31681217875985,10,434,M06828,3411,2020-01-28 12:06:02.454140+00:00,can14,54.1367678724893,124.21319994918899,-60.988,346.126,1.0,2.123,7316,2686,2587,21052,21151,True,,,,,,,,,,,,,kpno,104.99413,38.000440999999995,5.0,63076.0,1.0992549999999999,29.193857,24.559113,292.366763,282.135,38.0,1e+20,1e+20,1e+20,b'False',58876.32984098,348.897361,-10.014988,5126.156942583791,188.74972195423595,425.209979087732,188.74972195423595,1586.1885133867286,19.416487838947603,38.66342467357214,19.416487838947603,5.662999999999999,5.033,3.705,5.695,27.7,325.8,45.0,792.1,3.7,-7.2,0.0,5.0,2.117,-0.006,-0.013000000000000001,0.01,0.01,0.0,0.182,0.203,-0.661924464061687,-1.48982313189592,"b'[0.0, 0.0, -61.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1408.9, -547.6, 849.4, 2.7, 38.4, 240.9]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,81.900283,109.528931,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44544.0,2561.0,-62.47521209716797,348.96966552734375,0.09604686356149274,,0.009219544457292887,5.0,39.38876163051355,105.31681217875985,10,434,M06828,10212,2020-03-08 06:23:23.602907+00:00,can14,-145.220656012093,125.029841101635,-66.5,347.45300000000003,1.0,2.123,9834,3116,2951,34169,34334,True,,,,['set fiducial parameters'],,,,,,,,,kpno,104.995958,38.00073,5.0,63075.0,1.054648,21.464679999999998,18.542819,294.942769,282.135,38.0,1e+20,1e+20,1e+20,b'False',58876.3084327,348.654168,-10.107384,4646.906282678832,180.8147695386949,405.90697767459517,180.8147695386949,675.2962312940891,18.976299364909245,24.269663732535772,18.976299364909245,5.825,5.067,3.787,5.81,28.7,325.1,45.7,792.4,3.7,-7.0,0.0,5.0,2.1109999999999998,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.011000000000000001,-0.002,0.21899999999999997,0.354,0.13848076690231303,0.7928576426766769,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1387.7, -607.0, 919.5, 2.7, 42.4, 223.0]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',-1.0,0.0,93.40956,112.900035,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44537.0,2561.0,-63.08914566040039,348.1883239746094,0.00806225774829855,,0.0,5.0,51.38565599287793,119.39567380998078,10,434,M06828,11035,2020-03-16 12:30:51.111300+00:00,can14,0.9174290417426121,137.170529229141,-62.407,344.603,1.0,2.123,10124,3136,2966,35690,35860,True,,,,['set fiducial parameters'],,,,,,,,,kpno,119.00164199999999,50.003231,5.0,63521.0,1.055464,-6.485327,18.674751,13.104491000000001,17.868,50.0,1e+20,1e+20,1e+20,b'False',58876.26978615,348.214361,-10.273886,591.6924876994807,22.20360331117452,19.11733346345101,22.20360331117452,315.68655340384714,14.866068747318508,13.618033975048904,14.866068747318508,5.825,5.167000000000001,3.92,5.815,30.7,319.4,47.3,792.4,3.9,-6.3,0.0,5.0,2.131,-0.002,-0.031,0.006,0.004,0.0,0.233,0.14300000000000002,0.0821147530178909,-0.802956797736383,"b'[0.0, 0.0, -218.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1083.4, -680.9, 685.5, 6.0, 27.1, 154.5]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,188.160218,208.426648,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44533.0,2561.0,-63.08914566040039,348.1883239746094,0.011704699910719624,,0.010295630140986998,5.0,51.38565599287793,119.39567380998078,10,434,M06828,7595,2020-02-18 12:41:04.441004+00:00,can14,59.37488650240479,119.153166859505,-60.762,346.19199999999995,1.0,2.123,8833,2943,2794,28819,28968,True,,,,,,,,,,,,,kpno,119.004129,50.003111,5.0,63521.0,1.075992,-16.180947,21.683289000000002,28.998185999999997,17.868,50.0,1e+20,1e+20,1e+20,b'False',58876.24293255,347.915559,-10.386567999999999,7124.464330740942,3816.8906996964656,1350.6810846620715,3816.8906996964656,599.9408304158003,19.697715603592208,18.46652451978021,19.697715603592208,5.862,5.3,3.94,5.881,26.8,320.8,50.4,792.8,3.8,-5.6,0.0,0.0,2.126,-0.031,0.021,0.013999999999999999,0.013000000000000001,0.002,0.25,0.359,0.291990677026045,-0.251003415040821,"b'[0.0, 0.0, -218.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[1012.7, -646.0, 669.7, 6.6, 20.1, 130.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,208.530692,232.89997400000001,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
434.0,44526.0,2561.0,-63.08914566040039,348.1883239746094,0.09109335870413386,,0.00360555127546399,5.0,51.38565599287793,119.39567380998078,10,434,M06828,8512,2020-02-26 07:48:55.538616+00:00,can14,125.210487894543,125.042571230814,-62.739,348.98,1.0,2.123,9155,2982,2824,30525,30683,True,,,,['set fiducial parameters'],,,,,,,,,kpno,119.00740800000001,50.002790000000005,5.0,63521.0,1.1264239999999999,-27.880745,27.433484999999997,40.722522999999995,33.76,50.0,1e+20,1e+20,1e+20,b'False',58876.21053064,347.545578,-10.525595,4871.688208413999,170.31073634755074,440.085938835484,170.31073634755074,1984.4520654326725,16.278820596099706,41.354239246296146,16.278820596099706,5.962000000000001,5.4670000000000005,4.067,5.971,30.5,311.6,57.0,792.4,3.5,-4.2,0.0,0.0,2.119,-0.121,0.045,0.006999999999999999,0.025,0.004,0.038,0.38799999999999996,0.0420866305893592,-0.53245787289436,"b'[0.0, 0.0, -218.0, 0.0, 0.0, 0.0]'",1e+20,b'SUCCESS',1e+20,b'?',"b'[950.2, -668.0, 635.3, 9.5, 16.1, 104.6]'",1e+20,"b'[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]'",b'FAILED',b'SUCCESS',b'False',b'False',0.0,0.0,223.530298,256.359911,b'FAILED',b'SUCCESS',b'STOPPED',b'STOPPED',1e+20,1e+20
